issue_num,datetime,body,login,mention_login
212,2014-12-26 13:17:41,"body {
width: 100% !important; min-width: 100%; -webkit-text-size-adjust: 100%; -ms-text-size-adjust: 100%; margin: 0; padding: 0;
}
.ExternalClass {
width: 100%;
}
.ExternalClass {
line-height: 100%;
}
#backgroundTable {
margin: 0; padding: 0; width: 100% !important; line-height: 100% !important;
}
img {
outline: none; text-decoration: none; -ms-interpolation-mode: bicubic; width: auto; max-width: 100%; float: left; clear: both; display: block;
}
body {
color: #222222; font-family: ""Helvetica"", ""Arial"", sans-serif; font-weight: normal; padding: 0; margin: 0; text-align: left; line-height: 1.3;
}
body {
font-size: 14px; line-height: 19px;
}
a:hover {
color: #2795b6 !important;
}
a:active {
color: #2795b6 !important;
}
a:visited {
color: #2ba6cb !important;
}
h1 a:active {
color: #2ba6cb !important;
}
h2 a:active {
color: #2ba6cb !important;
}
h3 a:active {
color: #2ba6cb !important;
}
h4 a:active {
color: #2ba6cb !important;
}
h5 a:active {
color: #2ba6cb !important;
}
h6 a:active {
color: #2ba6cb !important;
}
h1 a:visited {
color: #2ba6cb !important;
}
h2 a:visited {
color: #2ba6cb !important;
}
h3 a:visited {
color: #2ba6cb !important;
}
h4 a:visited {
color: #2ba6cb !important;
}
h5 a:visited {
color: #2ba6cb !important;
}
h6 a:visited {
color: #2ba6cb !important;
}
table.button:hover td {
background: #2795b6 !important;
}
table.button:visited td {
background: #2795b6 !important;
}
table.button:active td {
background: #2795b6 !important;
}
table.button:hover td a {
color: #fff !important;
}
table.button:visited td a {
color: #fff !important;
}
table.button:active td a {
color: #fff !important;
}
table.button:hover td {
background: #2795b6 !important;
}
table.tiny-button:hover td {
background: #2795b6 !important;
}
table.small-button:hover td {
background: #2795b6 !important;
}
table.medium-button:hover td {
background: #2795b6 !important;
}
table.large-button:hover td {
background: #2795b6 !important;
}
table.button:hover td a {
color: #ffffff !important;
}
table.button:active td a {
color: #ffffff !important;
}
table.button td a:visited {
color: #ffffff !important;
}
table.tiny-button:hover td a {
color: #ffffff !important;
}
table.tiny-button:active td a {
color: #ffffff !important;
}
table.tiny-button td a:visited {
color: #ffffff !important;
}
table.small-button:hover td a {
color: #ffffff !important;
}
table.small-button:active td a {
color: #ffffff !important;
}
table.small-button td a:visited {
color: #ffffff !important;
}
table.medium-button:hover td a {
color: #ffffff !important;
}
table.medium-button:active td a {
color: #ffffff !important;
}
table.medium-button td a:visited {
color: #ffffff !important;
}
table.large-button:hover td a {
color: #ffffff !important;
}
table.large-button:active td a {
color: #ffffff !important;
}
table.large-button td a:visited {
color: #ffffff !important;
}
table.secondary:hover td {
background: #d0d0d0 !important; color: #555;
}
table.secondary:hover td a {
color: #555 !important;
}
table.secondary td a:visited {
color: #555 !important;
}
table.secondary:active td a {
color: #555 !important;
}
table.success:hover td {
background: #457a1a !important;
}
table.alert:hover td {
background: #970b0e !important;
}
body.outlook p {
display: inline !important;
}
body {
color: #222222; font-family: ""Verdana"", ""Helvetica"", ""Arial"", sans-serif;
}
.rating a:active {
text-decoration: underline; color: #ffffff !important;
}
.rating a:visited {
text-decoration: underline; color: #ffffff !important;
}
.rating a:hover {
color: #000000 !important;
}
@media only screen and (max-width: 600px) {
  table[class=""body""] img {
    width: auto !important; height: auto !important;
  }
  table[class=""body""] center {
    min-width: 0 !important;
  }
  table[class=""body""] .container {
    width: 95% !important;
  }
  table[class=""body""] .row {
    width: 100% !important; display: block !important;
  }
  table[class=""body""] .wrapper {
    display: block !important; padding-right: 0 !important;
  }
  table[class=""body""] .columns {
    table-layout: fixed !important; float: none !important; width: 100% !important; padding-right: 0px !important; padding-left: 0px !important; display: block !important;
  }
  table[class=""body""] .column {
    table-layout: fixed !important; float: none !important; width: 100% !important; padding-right: 0px !important; padding-left: 0px !important; display: block !important;
  }
  table[class=""body""] .wrapper.first .columns {
    display: table !important;
  }
  table[class=""body""] .wrapper.first .column {
    display: table !important;
  }
  table[class=""body""] table.columns td {
    width: 100% !important;
  }
  table[class=""body""] table.column td {
    width: 100% !important;
  }
  table[class=""body""] .columns td.one {
    width: 8.333333% !important;
  }
  table[class=""body""] .column td.one {
    width: 8.333333% !important;
  }
  table[class=""body""] .columns td.two {
    width: 16.666666% !important;
  }
  table[class=""body""] .column td.two {
    width: 16.666666% !important;
  }
  table[class=""body""] .columns td.three {
    width: 25% !important;
  }
  table[class=""body""] .column td.three {
    width: 25% !important;
  }
  table[class=""body""] .columns td.four {
    width: 33.333333% !important;
  }
  table[class=""body""] .column td.four {
    width: 33.333333% !important;
  }
  table[class=""body""] .columns td.five {
    width: 41.666666% !important;
  }
  table[class=""body""] .column td.five {
    width: 41.666666% !important;
  }
  table[class=""body""] .columns td.six {
    width: 50% !important;
  }
  table[class=""body""] .column td.six {
    width: 50% !important;
  }
  table[class=""body""] .columns td.seven {
    width: 58.333333% !important;
  }
  table[class=""body""] .column td.seven {
    width: 58.333333% !important;
  }
  table[class=""body""] .columns td.eight {
    width: 66.666666% !important;
  }
  table[class=""body""] .column td.eight {
    width: 66.666666% !important;
  }
  table[class=""body""] .columns td.nine {
    width: 75% !important;
  }
  table[class=""body""] .column td.nine {
    width: 75% !important;
  }
  table[class=""body""] .columns td.ten {
    width: 83.333333% !important;
  }
  table[class=""body""] .column td.ten {
    width: 83.333333% !important;
  }
  table[class=""body""] .columns td.eleven {
    width: 91.666666% !important;
  }
  table[class=""body""] .column td.eleven {
    width: 91.666666% !important;
  }
  table[class=""body""] .columns td.twelve {
    width: 100% !important;
  }
  table[class=""body""] .column td.twelve {
    width: 100% !important;
  }
  table[class=""body""] td.offset-by-one {
    padding-left: 0 !important;
  }
  table[class=""body""] td.offset-by-two {
    padding-left: 0 !important;
  }
  table[class=""body""] td.offset-by-three {
    padding-left: 0 !important;
  }
  table[class=""body""] td.offset-by-four {
    padding-left: 0 !important;
  }
  table[class=""body""] td.offset-by-five {
    padding-left: 0 !important;
  }
  table[class=""body""] td.offset-by-six {
    padding-left: 0 !important;
  }
  table[class=""body""] td.offset-by-seven {
    padding-left: 0 !important;
  }
  table[class=""body""] td.offset-by-eight {
    padding-left: 0 !important;
  }
  table[class=""body""] td.offset-by-nine {
    padding-left: 0 !important;
  }
  table[class=""body""] td.offset-by-ten {
    padding-left: 0 !important;
  }
  table[class=""body""] td.offset-by-eleven {
    padding-left: 0 !important;
  }
  table[class=""body""] table.columns td.expander {
    width: 1px !important;
  }
  table[class=""body""] .right-text-pad {
    padding-left: 10px !important;
  }
  table[class=""body""] .text-pad-right {
    padding-left: 10px !important;
  }
  table[class=""body""] .left-text-pad {
    padding-right: 10px !important;
  }
  table[class=""body""] .text-pad-left {
    padding-right: 10px !important;
  }
  table[class=""body""] .hide-for-small {
    display: none !important;
  }
  table[class=""body""] .show-for-desktop {
    display: none !important;
  }
  table[class=""body""] .show-for-small {
    display: inherit !important;
  }
  table[class=""body""] .hide-for-desktop {
    display: inherit !important;
  }
}
@media screen {
  @font-face {
    font-family: 'Roboto Slab'; font-style: normal; font-weight: 700; src: local('Roboto Slab Bold'), local('RobotoSlab-Bold'), url(http://themes.googleusercontent.com/static/fonts/robotoslab/v3/dazS1PrQQuCxC3iOAJFEJRbnBKKEOwRKgsHDreGcocg.woff) format('woff');
  }
}


",tiffanny78562,font-face
210,2014-12-25 16:11:17,"body {
width: 100% !important; min-width: 100%; -webkit-text-size-adjust: 100%; -ms-text-size-adjust: 100%; margin: 0; padding: 0;
}
.ExternalClass {
width: 100%;
}
.ExternalClass {
line-height: 100%;
}
#backgroundTable {
margin: 0; padding: 0; width: 100% !important; line-height: 100% !important;
}
img {
outline: none; text-decoration: none; -ms-interpolation-mode: bicubic; width: auto; max-width: 100%; float: left; clear: both; display: block;
}
body {
color: #222222; font-family: ""Helvetica"", ""Arial"", sans-serif; font-weight: normal; padding: 0; margin: 0; text-align: left; line-height: 1.3;
}
body {
font-size: 14px; line-height: 19px;
}
a:hover {
color: #2795b6 !important;
}
a:active {
color: #2795b6 !important;
}
a:visited {
color: #2ba6cb !important;
}
h1 a:active {
color: #2ba6cb !important;
}
h2 a:active {
color: #2ba6cb !important;
}
h3 a:active {
color: #2ba6cb !important;
}
h4 a:active {
color: #2ba6cb !important;
}
h5 a:active {
color: #2ba6cb !important;
}
h6 a:active {
color: #2ba6cb !important;
}
h1 a:visited {
color: #2ba6cb !important;
}
h2 a:visited {
color: #2ba6cb !important;
}
h3 a:visited {
color: #2ba6cb !important;
}
h4 a:visited {
color: #2ba6cb !important;
}
h5 a:visited {
color: #2ba6cb !important;
}
h6 a:visited {
color: #2ba6cb !important;
}
table.button:hover td {
background: #2795b6 !important;
}
table.button:visited td {
background: #2795b6 !important;
}
table.button:active td {
background: #2795b6 !important;
}
table.button:hover td a {
color: #fff !important;
}
table.button:visited td a {
color: #fff !important;
}
table.button:active td a {
color: #fff !important;
}
table.button:hover td {
background: #2795b6 !important;
}
table.tiny-button:hover td {
background: #2795b6 !important;
}
table.small-button:hover td {
background: #2795b6 !important;
}
table.medium-button:hover td {
background: #2795b6 !important;
}
table.large-button:hover td {
background: #2795b6 !important;
}
table.button:hover td a {
color: #ffffff !important;
}
table.button:active td a {
color: #ffffff !important;
}
table.button td a:visited {
color: #ffffff !important;
}
table.tiny-button:hover td a {
color: #ffffff !important;
}
table.tiny-button:active td a {
color: #ffffff !important;
}
table.tiny-button td a:visited {
color: #ffffff !important;
}
table.small-button:hover td a {
color: #ffffff !important;
}
table.small-button:active td a {
color: #ffffff !important;
}
table.small-button td a:visited {
color: #ffffff !important;
}
table.medium-button:hover td a {
color: #ffffff !important;
}
table.medium-button:active td a {
color: #ffffff !important;
}
table.medium-button td a:visited {
color: #ffffff !important;
}
table.large-button:hover td a {
color: #ffffff !important;
}
table.large-button:active td a {
color: #ffffff !important;
}
table.large-button td a:visited {
color: #ffffff !important;
}
table.secondary:hover td {
background: #d0d0d0 !important; color: #555;
}
table.secondary:hover td a {
color: #555 !important;
}
table.secondary td a:visited {
color: #555 !important;
}
table.secondary:active td a {
color: #555 !important;
}
table.success:hover td {
background: #457a1a !important;
}
table.alert:hover td {
background: #970b0e !important;
}
body.outlook p {
display: inline !important;
}
body {
color: #222222; font-family: ""Verdana"", ""Helvetica"", ""Arial"", sans-serif;
}
.rating a:active {
text-decoration: underline; color: #ffffff !important;
}
.rating a:visited {
text-decoration: underline; color: #ffffff !important;
}
.rating a:hover {
color: #000000 !important;
}
@media only screen and (max-width: 600px) {
  table[class=""body""] img {
    width: auto !important; height: auto !important;
  }
  table[class=""body""] center {
    min-width: 0 !important;
  }
  table[class=""body""] .container {
    width: 95% !important;
  }
  table[class=""body""] .row {
    width: 100% !important; display: block !important;
  }
  table[class=""body""] .wrapper {
    display: block !important; padding-right: 0 !important;
  }
  table[class=""body""] .columns {
    table-layout: fixed !important; float: none !important; width: 100% !important; padding-right: 0px !important; padding-left: 0px !important; display: block !important;
  }
  table[class=""body""] .column {
    table-layout: fixed !important; float: none !important; width: 100% !important; padding-right: 0px !important; padding-left: 0px !important; display: block !important;
  }
  table[class=""body""] .wrapper.first .columns {
    display: table !important;
  }
  table[class=""body""] .wrapper.first .column {
    display: table !important;
  }
  table[class=""body""] table.columns td {
    width: 100% !important;
  }
  table[class=""body""] table.column td {
    width: 100% !important;
  }
  table[class=""body""] .columns td.one {
    width: 8.333333% !important;
  }
  table[class=""body""] .column td.one {
    width: 8.333333% !important;
  }
  table[class=""body""] .columns td.two {
    width: 16.666666% !important;
  }
  table[class=""body""] .column td.two {
    width: 16.666666% !important;
  }
  table[class=""body""] .columns td.three {
    width: 25% !important;
  }
  table[class=""body""] .column td.three {
    width: 25% !important;
  }
  table[class=""body""] .columns td.four {
    width: 33.333333% !important;
  }
  table[class=""body""] .column td.four {
    width: 33.333333% !important;
  }
  table[class=""body""] .columns td.five {
    width: 41.666666% !important;
  }
  table[class=""body""] .column td.five {
    width: 41.666666% !important;
  }
  table[class=""body""] .columns td.six {
    width: 50% !important;
  }
  table[class=""body""] .column td.six {
    width: 50% !important;
  }
  table[class=""body""] .columns td.seven {
    width: 58.333333% !important;
  }
  table[class=""body""] .column td.seven {
    width: 58.333333% !important;
  }
  table[class=""body""] .columns td.eight {
    width: 66.666666% !important;
  }
  table[class=""body""] .column td.eight {
    width: 66.666666% !important;
  }
  table[class=""body""] .columns td.nine {
    width: 75% !important;
  }
  table[class=""body""] .column td.nine {
    width: 75% !important;
  }
  table[class=""body""] .columns td.ten {
    width: 83.333333% !important;
  }
  table[class=""body""] .column td.ten {
    width: 83.333333% !important;
  }
  table[class=""body""] .columns td.eleven {
    width: 91.666666% !important;
  }
  table[class=""body""] .column td.eleven {
    width: 91.666666% !important;
  }
  table[class=""body""] .columns td.twelve {
    width: 100% !important;
  }
  table[class=""body""] .column td.twelve {
    width: 100% !important;
  }
  table[class=""body""] td.offset-by-one {
    padding-left: 0 !important;
  }
  table[class=""body""] td.offset-by-two {
    padding-left: 0 !important;
  }
  table[class=""body""] td.offset-by-three {
    padding-left: 0 !important;
  }
  table[class=""body""] td.offset-by-four {
    padding-left: 0 !important;
  }
  table[class=""body""] td.offset-by-five {
    padding-left: 0 !important;
  }
  table[class=""body""] td.offset-by-six {
    padding-left: 0 !important;
  }
  table[class=""body""] td.offset-by-seven {
    padding-left: 0 !important;
  }
  table[class=""body""] td.offset-by-eight {
    padding-left: 0 !important;
  }
  table[class=""body""] td.offset-by-nine {
    padding-left: 0 !important;
  }
  table[class=""body""] td.offset-by-ten {
    padding-left: 0 !important;
  }
  table[class=""body""] td.offset-by-eleven {
    padding-left: 0 !important;
  }
  table[class=""body""] table.columns td.expander {
    width: 1px !important;
  }
  table[class=""body""] .right-text-pad {
    padding-left: 10px !important;
  }
  table[class=""body""] .text-pad-right {
    padding-left: 10px !important;
  }
  table[class=""body""] .left-text-pad {
    padding-right: 10px !important;
  }
  table[class=""body""] .text-pad-left {
    padding-right: 10px !important;
  }
  table[class=""body""] .hide-for-small {
    display: none !important;
  }
  table[class=""body""] .show-for-desktop {
    display: none !important;
  }
  table[class=""body""] .show-for-small {
    display: inherit !important;
  }
  table[class=""body""] .hide-for-desktop {
    display: inherit !important;
  }
}
@media screen {
  @font-face {
    font-family: 'Roboto Slab'; font-style: normal; font-weight: 700; src: local('Roboto Slab Bold'), local('RobotoSlab-Bold'), url(http://themes.googleusercontent.com/static/fonts/robotoslab/v3/dazS1PrQQuCxC3iOAJFEJRbnBKKEOwRKgsHDreGcocg.woff) format('woff');
  }
}


",pedestrian82,media
210,2014-12-25 16:11:17,"body {
width: 100% !important; min-width: 100%; -webkit-text-size-adjust: 100%; -ms-text-size-adjust: 100%; margin: 0; padding: 0;
}
.ExternalClass {
width: 100%;
}
.ExternalClass {
line-height: 100%;
}
#backgroundTable {
margin: 0; padding: 0; width: 100% !important; line-height: 100% !important;
}
img {
outline: none; text-decoration: none; -ms-interpolation-mode: bicubic; width: auto; max-width: 100%; float: left; clear: both; display: block;
}
body {
color: #222222; font-family: ""Helvetica"", ""Arial"", sans-serif; font-weight: normal; padding: 0; margin: 0; text-align: left; line-height: 1.3;
}
body {
font-size: 14px; line-height: 19px;
}
a:hover {
color: #2795b6 !important;
}
a:active {
color: #2795b6 !important;
}
a:visited {
color: #2ba6cb !important;
}
h1 a:active {
color: #2ba6cb !important;
}
h2 a:active {
color: #2ba6cb !important;
}
h3 a:active {
color: #2ba6cb !important;
}
h4 a:active {
color: #2ba6cb !important;
}
h5 a:active {
color: #2ba6cb !important;
}
h6 a:active {
color: #2ba6cb !important;
}
h1 a:visited {
color: #2ba6cb !important;
}
h2 a:visited {
color: #2ba6cb !important;
}
h3 a:visited {
color: #2ba6cb !important;
}
h4 a:visited {
color: #2ba6cb !important;
}
h5 a:visited {
color: #2ba6cb !important;
}
h6 a:visited {
color: #2ba6cb !important;
}
table.button:hover td {
background: #2795b6 !important;
}
table.button:visited td {
background: #2795b6 !important;
}
table.button:active td {
background: #2795b6 !important;
}
table.button:hover td a {
color: #fff !important;
}
table.button:visited td a {
color: #fff !important;
}
table.button:active td a {
color: #fff !important;
}
table.button:hover td {
background: #2795b6 !important;
}
table.tiny-button:hover td {
background: #2795b6 !important;
}
table.small-button:hover td {
background: #2795b6 !important;
}
table.medium-button:hover td {
background: #2795b6 !important;
}
table.large-button:hover td {
background: #2795b6 !important;
}
table.button:hover td a {
color: #ffffff !important;
}
table.button:active td a {
color: #ffffff !important;
}
table.button td a:visited {
color: #ffffff !important;
}
table.tiny-button:hover td a {
color: #ffffff !important;
}
table.tiny-button:active td a {
color: #ffffff !important;
}
table.tiny-button td a:visited {
color: #ffffff !important;
}
table.small-button:hover td a {
color: #ffffff !important;
}
table.small-button:active td a {
color: #ffffff !important;
}
table.small-button td a:visited {
color: #ffffff !important;
}
table.medium-button:hover td a {
color: #ffffff !important;
}
table.medium-button:active td a {
color: #ffffff !important;
}
table.medium-button td a:visited {
color: #ffffff !important;
}
table.large-button:hover td a {
color: #ffffff !important;
}
table.large-button:active td a {
color: #ffffff !important;
}
table.large-button td a:visited {
color: #ffffff !important;
}
table.secondary:hover td {
background: #d0d0d0 !important; color: #555;
}
table.secondary:hover td a {
color: #555 !important;
}
table.secondary td a:visited {
color: #555 !important;
}
table.secondary:active td a {
color: #555 !important;
}
table.success:hover td {
background: #457a1a !important;
}
table.alert:hover td {
background: #970b0e !important;
}
body.outlook p {
display: inline !important;
}
body {
color: #222222; font-family: ""Verdana"", ""Helvetica"", ""Arial"", sans-serif;
}
.rating a:active {
text-decoration: underline; color: #ffffff !important;
}
.rating a:visited {
text-decoration: underline; color: #ffffff !important;
}
.rating a:hover {
color: #000000 !important;
}
@media only screen and (max-width: 600px) {
  table[class=""body""] img {
    width: auto !important; height: auto !important;
  }
  table[class=""body""] center {
    min-width: 0 !important;
  }
  table[class=""body""] .container {
    width: 95% !important;
  }
  table[class=""body""] .row {
    width: 100% !important; display: block !important;
  }
  table[class=""body""] .wrapper {
    display: block !important; padding-right: 0 !important;
  }
  table[class=""body""] .columns {
    table-layout: fixed !important; float: none !important; width: 100% !important; padding-right: 0px !important; padding-left: 0px !important; display: block !important;
  }
  table[class=""body""] .column {
    table-layout: fixed !important; float: none !important; width: 100% !important; padding-right: 0px !important; padding-left: 0px !important; display: block !important;
  }
  table[class=""body""] .wrapper.first .columns {
    display: table !important;
  }
  table[class=""body""] .wrapper.first .column {
    display: table !important;
  }
  table[class=""body""] table.columns td {
    width: 100% !important;
  }
  table[class=""body""] table.column td {
    width: 100% !important;
  }
  table[class=""body""] .columns td.one {
    width: 8.333333% !important;
  }
  table[class=""body""] .column td.one {
    width: 8.333333% !important;
  }
  table[class=""body""] .columns td.two {
    width: 16.666666% !important;
  }
  table[class=""body""] .column td.two {
    width: 16.666666% !important;
  }
  table[class=""body""] .columns td.three {
    width: 25% !important;
  }
  table[class=""body""] .column td.three {
    width: 25% !important;
  }
  table[class=""body""] .columns td.four {
    width: 33.333333% !important;
  }
  table[class=""body""] .column td.four {
    width: 33.333333% !important;
  }
  table[class=""body""] .columns td.five {
    width: 41.666666% !important;
  }
  table[class=""body""] .column td.five {
    width: 41.666666% !important;
  }
  table[class=""body""] .columns td.six {
    width: 50% !important;
  }
  table[class=""body""] .column td.six {
    width: 50% !important;
  }
  table[class=""body""] .columns td.seven {
    width: 58.333333% !important;
  }
  table[class=""body""] .column td.seven {
    width: 58.333333% !important;
  }
  table[class=""body""] .columns td.eight {
    width: 66.666666% !important;
  }
  table[class=""body""] .column td.eight {
    width: 66.666666% !important;
  }
  table[class=""body""] .columns td.nine {
    width: 75% !important;
  }
  table[class=""body""] .column td.nine {
    width: 75% !important;
  }
  table[class=""body""] .columns td.ten {
    width: 83.333333% !important;
  }
  table[class=""body""] .column td.ten {
    width: 83.333333% !important;
  }
  table[class=""body""] .columns td.eleven {
    width: 91.666666% !important;
  }
  table[class=""body""] .column td.eleven {
    width: 91.666666% !important;
  }
  table[class=""body""] .columns td.twelve {
    width: 100% !important;
  }
  table[class=""body""] .column td.twelve {
    width: 100% !important;
  }
  table[class=""body""] td.offset-by-one {
    padding-left: 0 !important;
  }
  table[class=""body""] td.offset-by-two {
    padding-left: 0 !important;
  }
  table[class=""body""] td.offset-by-three {
    padding-left: 0 !important;
  }
  table[class=""body""] td.offset-by-four {
    padding-left: 0 !important;
  }
  table[class=""body""] td.offset-by-five {
    padding-left: 0 !important;
  }
  table[class=""body""] td.offset-by-six {
    padding-left: 0 !important;
  }
  table[class=""body""] td.offset-by-seven {
    padding-left: 0 !important;
  }
  table[class=""body""] td.offset-by-eight {
    padding-left: 0 !important;
  }
  table[class=""body""] td.offset-by-nine {
    padding-left: 0 !important;
  }
  table[class=""body""] td.offset-by-ten {
    padding-left: 0 !important;
  }
  table[class=""body""] td.offset-by-eleven {
    padding-left: 0 !important;
  }
  table[class=""body""] table.columns td.expander {
    width: 1px !important;
  }
  table[class=""body""] .right-text-pad {
    padding-left: 10px !important;
  }
  table[class=""body""] .text-pad-right {
    padding-left: 10px !important;
  }
  table[class=""body""] .left-text-pad {
    padding-right: 10px !important;
  }
  table[class=""body""] .text-pad-left {
    padding-right: 10px !important;
  }
  table[class=""body""] .hide-for-small {
    display: none !important;
  }
  table[class=""body""] .show-for-desktop {
    display: none !important;
  }
  table[class=""body""] .show-for-small {
    display: inherit !important;
  }
  table[class=""body""] .hide-for-desktop {
    display: inherit !important;
  }
}
@media screen {
  @font-face {
    font-family: 'Roboto Slab'; font-style: normal; font-weight: 700; src: local('Roboto Slab Bold'), local('RobotoSlab-Bold'), url(http://themes.googleusercontent.com/static/fonts/robotoslab/v3/dazS1PrQQuCxC3iOAJFEJRbnBKKEOwRKgsHDreGcocg.woff) format('woff');
  }
}


",pedestrian82,font-face
208,2015-01-09 05:46:23,"@erikmontes Feel free to add it as a Pull Request. Make sure to squash your commits and leave out any answers.
",darcyclarke,erikmontes
195,2014-12-23 15:37:33,"Agree with @evanportwood here - many companies don't even have the concept of senior vs junior devs. I'll leave this open for a bit in case others want to chime in.
",richgilbank,evanportwood
184,2014-12-04 07:39:17,"cc @darcyclarke 
",appleboy,darcyclarke
179,2014-10-22 23:13:10,"@darcyclarke Any objections? 

Closes https://github.com/darcyclarke/Front-end-Developer-Interview-Questions/issues/178
cc: @ericnjanga @olipo186
",richgilbank,ericnjanga
179,2014-10-22 23:13:10,"@darcyclarke Any objections? 

Closes https://github.com/darcyclarke/Front-end-Developer-Interview-Questions/issues/178
cc: @ericnjanga @olipo186
",richgilbank,olipo186
179,2014-10-22 23:13:10,"@darcyclarke Any objections? 

Closes https://github.com/darcyclarke/Front-end-Developer-Interview-Questions/issues/178
cc: @ericnjanga @olipo186
",richgilbank,darcyclarke
165,2014-08-13 21:23:23,"@darcy @nestor783 my Spanish isn't great, but some of these look wrong.
![](http://cl.ly/image/270i2Z3Z1J3C/Screen%20Shot%202014-08-13%20at%205.22.19%20PM.png)
![](http://cl.ly/image/3F2R1O3N1j07/Screen%20Shot%202014-08-13%20at%205.22.52%20PM.png)
",richgilbank,darcy
157,2014-08-10 05:06:38,"cc @darcyclarke 
",appleboy,darcyclarke
156,2014-08-02 03:12:55,"cc @darcyclarke 
",appleboy,darcyclarke
156,2014-08-10 04:52:55,"@darcyclarke Thanks.
",appleboy,darcyclarke
79,2013-09-26 10:26:51,"Based on the feedback from @darcyclarke, these are the updates to my original suggestions in [pull request #68](https://github.com/darcyclarke/Front-end-Developer-Interview-Questions/pull/68) (which seems to have gone cold).
",demoive,darcyclarke
54,2013-04-18 15:33:32,"Hey @microtroll, I still see 7 commits
",darcyclarke,microtroll
46,2013-03-22 21:06:58,"Oh man.. didn't see that PR. @schuer did a better job. Closing this issue. 
",PascalPrecht,schuer
23,2012-09-28 06:42:07,"Would it be useful to make a uber cool site out of these questions? 
[We might select the best answer as well ;) ]

@darcyclarke Do you have any plans of creating a website with these? If not I'm very eager to help! 
",hemanth,darcyclarke
18,2012-07-31 02:34:35,"If I'm not mistaken Flash of Unstyled Content is more of a CSS issue having to do with @import and inline styles.

Googling FOUC + javascript I see things about techniques for hiding the content until the load event fires. If this is what the question was meant to refer to then I would not consider that a best practice, and not something I would consider to be essential knowledge.
",danab,import
17,2012-07-20 17:23:20,"by @sixdegrees and I
",Victa,sixdegrees
